employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP101482,3.0,2025,Dimas Suharto,664313,2,1,2,6,3,2,3,3,3,43
EMP101483,4.0,2025,Ayunda Iqbal Fauziah,835217,3,4,2,5,4,2,1,2,6,79
EMP101484,5.0,2025,Oka Qolbi Mahendra,852731,1,1,1,4,5,2,3,2,5,15
EMP101485,1.0,2025,Maya Salsabila,313525,4,1,2,1,4,2,2,1,5,37
EMP101486,1.0,2025,Yoga Utama Utami,188617,2,1,4,5,1,2,2,1,5,17
EMP101487,4.0,2025,Rizka Siregar,637865,3,2,6,6,2,3,2,2,3,47
EMP101488,2.0,2025,Yuni Tri Maulida,174989,4,3,4,4,1,1,2,1,2,13
EMP101489,4.0,2025,Anisa Adi Anggara,215547,4,1,1,4,3,1,1,1,4,35
EMP101490,2.0,2025,Rizki Nabila Utami,219124,4,1,2,4,5,1,1,3,3,81
EMP101491,,2025,Umar Yudhistira Maulida,744739,3,3,4,1,5,1,1,3,3,64
EMP101492,3.0,2025,Bella Salsabila,832106,4,3,2,6,5,2,3,4,5,54
EMP101493,4.0,2025,Rani Utama Nugroho,588951,2,4,1,1,1,2,1,2,4,45
EMP101494,,2025,Rafa Halim Maulida,412724,2,3,6,5,3,3,2,2,5,39
EMP101495,5.0,2025,Gita Yudhistira Maulida,202520,3,4,2,5,2,3,2,1,5,13
EMP101496,3.0,2025,Tania Zulfikar Kurniawan,274914,1,3,1,5,4,1,3,1,2,70
EMP101497,3.0,2025,Bayu Santoso,143513,3,1,6,1,5,2,1,1,1,65
EMP101498,3.0,2025,Luthfi Santoso,783745,3,3,1,4,1,3,1,2,6,82
EMP101499,2.0,2025,Hadi Sinaga,599805,1,3,5,4,1,3,1,4,2,65
EMP101500,2.0,2025,Joko Ganesha Pratomo,170267,3,1,2,6,5,2,1,1,3,48
EMP101501,3.0,2025,Dinda Utama Salsabila,623609,2,1,3,6,1,2,3,1,3,35
EMP101502,3.0,2025,Ayunda Gunawan,657451,2,4,1,3,5,3,3,3,2,28
EMP101503,2.0,2025,Citra Indrawan,867885,3,2,2,1,1,3,2,3,4,54
EMP101504,3.0,2025,Putri Lukman,227854,1,3,5,1,1,1,1,1,2,71
EMP101505,4.0,2025,Vania Jatmiko Kusuma,967464,1,2,1,4,3,1,1,4,6,21
EMP101506,1.0,2025,Putri Dharma Rahmawati,573393,2,2,3,1,4,3,2,3,5,77
EMP101507,4.0,2025,Hadi Herlambang,540413,3,4,4,4,4,3,2,2,4,72
EMP101508,5.0,2025,Iman Zulfikar,940310,3,3,5,6,3,2,2,1,5,78
EMP101509,,2025,Satya Tri Kusuma,578955,3,2,6,5,4,3,1,3,4,6
EMP101510,,2025,Fitri Rachman Gunawan,234893,1,1,6,3,4,2,3,1,3,32
EMP101511,2.0,2025,Indra Rachman Siregar,540317,3,3,6,4,4,1,3,2,3,65
EMP101512,4.0,2025,Vania Permadi,932598,3,1,5,1,4,3,2,2,2,24
EMP101513,3.0,2025,Ayu Gunawan,622286,2,1,3,4,3,1,2,1,6,27
EMP101514,3.0,2025,Julia Pramudita Situmorang,516900,4,1,5,6,3,2,1,4,5,65
EMP101515,2.0,2025,Intan Indrawan,496299,4,3,5,3,2,3,1,3,3,59
EMP101516,2.0,2025,Galih Pradana,846272,2,3,6,6,3,2,1,1,5,78
EMP101517,3.0,2025,Galih Saputra Nugroho,543863,2,3,2,4,2,3,2,3,4,20
EMP101518,1.0,2025,Ayunda Mahendra,617477,3,1,2,2,5,3,1,2,1,25
EMP101519,3.0,2025,Rendra Baskara Pamungkas,420053,2,2,5,3,1,2,2,1,1,30
EMP101520,4.0,2025,Dimas Tamba,228900,1,2,3,2,3,2,1,1,1,75
EMP101521,3.0,2025,Utami Utami,434338,1,4,5,3,3,2,3,4,6,92
EMP101522,3.0,2025,Lestari Permadi,601587,3,4,5,5,3,2,3,2,6,19
EMP101523,3.0,2025,Maya Halim,298254,1,2,4,1,2,1,1,3,2,17
EMP101524,,2025,Putri Jatmiko Salsabila,866782,3,1,6,4,2,2,1,2,3,35
EMP101525,5.0,2025,Rani Aji Indrawan,695961,3,3,3,5,1,2,2,4,4,74
EMP101526,3.0,2025,Ayu Maulida,786635,1,1,6,4,2,2,2,2,6,43
EMP101527,3.0,2025,Eko Nugroho,315676,2,3,4,6,4,3,3,3,4,20
EMP101528,4.0,2025,Wahyu Nabila Anggara,345469,2,1,5,6,2,1,1,1,6,96
EMP101529,1.0,2025,Dian Qolbi Santoso,499052,3,1,3,2,2,1,3,4,6,27
EMP101530,3.0,2025,Bella Ananda,818397,2,4,1,2,3,2,2,1,6,37
EMP101531,3.0,2025,Cahyo Firmansyah,103251,1,2,2,3,1,2,1,3,4,55
EMP101532,1.0,2025,Nurlita Lestari,832155,4,3,2,2,3,2,3,2,4,17
EMP101533,4.0,2025,Fajar Hasibuan,607546,3,2,1,5,4,1,2,1,3,25
EMP101534,4.0,2025,Nadia Kusuma Zulfikar,522473,4,1,5,2,2,3,3,2,5,76
EMP101535,4.0,2025,Dimas Halim,633566,2,1,2,5,4,2,2,1,3,47
EMP101536,5.0,2025,Indra Syahputra,690197,2,4,5,5,5,3,1,2,3,25
EMP101537,4.0,2025,Kartika Candra Firmansyah,826768,3,4,3,4,4,3,1,2,3,37
EMP101538,4.0,2025,Satya Sinaga,862919,1,1,5,1,1,3,3,4,3,12
EMP101539,2.0,2025,Intan Wijaya Ridwan,819504,2,3,5,3,4,3,2,1,1,87
EMP101540,3.0,2025,Oktavia Herlambang,423047,4,3,3,1,3,1,1,2,1,82
EMP101541,2.0,2025,Ayunda Adi Kurniawan,125598,4,2,6,6,3,3,1,1,5,47
EMP101542,4.0,2025,Rama Firmansyah,324502,4,4,6,3,3,2,3,1,6,54
EMP101543,3.0,2025,Iman Rahmawati,461752,4,2,2,2,1,3,3,4,2,91
EMP101544,3.0,2025,Dewi Wibowo,651639,1,2,2,5,1,2,2,4,4,78
EMP101545,3.0,2025,Fajar Santoso,646909,3,1,2,5,1,2,1,3,5,52
EMP101546,3.0,2025,Zahra Candra Salsabila,726563,1,2,3,5,4,3,2,3,2,26
EMP101547,5.0,2025,Iman Maulana,736928,4,1,5,5,3,1,2,3,1,12
EMP101548,,2025,Fitri Saputra Tamba,768828,3,4,4,3,2,1,3,4,2,43
EMP101549,3.0,2025,Cahyo Zulfikar Utami,538733,4,2,1,1,2,1,2,2,4,13
EMP101550,5.0,2025,Ayunda Firmansyah,187663,4,2,3,5,5,2,3,1,4,59
EMP101551,5.0,2025,Hana Saputra Pamungkas,618057,2,1,5,6,2,3,1,4,3,39
EMP101552,4.0,2025,Evi Dharma Pamungkas,231002,3,4,5,3,1,2,1,3,1,61
EMP101553,2.0,2025,Oktavia Rohman,716628,4,4,4,4,5,3,2,1,5,42
EMP101554,3.0,2025,Adit Jatmiko Setiawan,500535,2,2,4,5,5,3,3,1,3,61
EMP101555,3.0,2025,Bayu Nabila Lestari,127466,2,1,2,3,2,3,2,1,4,32
EMP101556,2.0,2025,Satya Pramudita Rahmawati,665264,2,2,6,1,3,3,3,4,3,64
EMP101557,1.0,2025,Rendra Zulfikar Wijaya,712253,4,2,4,3,2,1,3,4,5,7
EMP101558,,2025,Novi Halim Ramadhan,911728,2,1,6,1,5,2,2,4,2,87
EMP101559,5.0,2025,Hana Lestari Wijaya,776080,2,4,2,2,2,1,1,4,5,55
EMP101560,3.0,2025,Gita Maulida,893582,1,1,2,6,4,3,2,2,3,84
EMP101561,,2025,Mahendra Qolbi Pamungkas,942426,4,3,5,3,3,3,1,2,3,82
EMP101562,2.0,2025,Cahyo Lukman,478050,4,3,3,3,4,2,3,2,4,80
EMP101563,,2025,Nugroho Yudhistira Nugroho,993560,2,3,6,4,3,2,1,4,2,90
EMP101564,3.0,2025,Prasetyo Pramudita Purnama,752326,1,1,6,1,1,3,3,1,3,37
EMP101565,3.0,2025,Oka Subekti,831764,2,2,6,4,1,1,1,1,4,82
EMP101566,4.0,2025,Iman Purnama,155181,4,4,2,2,3,2,3,1,3,39
EMP101567,2.0,2025,Putri Santoso,176518,1,1,1,6,2,2,1,2,5,62
EMP101568,4.0,2025,Anisa Setiawan,476705,1,4,2,1,3,2,3,1,3,35
EMP101569,3.0,2025,Cahyo Pramudita Nugroho,856132,2,1,4,2,2,3,2,3,2,16
EMP101570,5.0,2025,Putri Zulfikar Lukman,685119,1,3,5,6,4,1,3,3,4,52
EMP101571,,2025,Nurlita Pratomo,930303,3,4,3,5,5,1,1,3,4,56
EMP101572,2.0,2025,Kartika Mahardika Sinaga,108992,4,2,5,5,3,1,2,3,6,49
EMP101573,5.0,2025,Citra Aji Sinaga,568044,1,4,2,3,3,2,2,2,3,69
EMP101574,4.0,2025,Nurlita Zulfikar Zulfikar,420764,1,2,2,2,3,2,3,2,4,90
EMP101575,2.0,2025,Tania Halim Halim,126357,1,2,2,4,5,2,3,2,4,32
EMP101576,4.0,2025,Putri Rachman Ginting,358685,3,2,4,6,3,3,2,3,5,46
EMP101577,4.0,2025,Rifqi Ganesha Kusuma,102495,2,3,5,4,4,1,1,1,6,61
EMP101578,5.0,2025,Adit Rahmawati,210878,2,4,3,5,5,2,3,1,4,48
EMP101579,,2025,Evi Lukman,976486,4,2,3,4,4,2,1,4,4,41
EMP101580,2.0,2025,Wulan Iqbal Firmansyah,471090,4,1,3,4,2,2,3,3,3,20
EMP101581,3.0,2025,Fitri Handayani,981467,4,4,1,5,1,1,2,4,1,69
EMP101582,,2025,Kartika Nabila Wibowo,689473,1,4,5,3,1,3,3,1,3,65
EMP101583,4.0,2025,Rani Salsabila,364254,4,1,5,6,3,1,2,4,5,20
EMP101584,,2025,Dimas Saputra,243207,1,3,2,3,5,1,1,1,6,42
EMP101585,2.0,2025,Yoga Hasibuan,751181,4,4,2,1,3,1,1,2,5,55
EMP101586,4.0,2025,Kurnia Yulianto,837058,2,1,4,2,3,3,3,3,4,24
EMP101587,5.0,2025,Rizki Dharma Lukman,907379,2,3,3,2,4,2,2,2,4,88
EMP101588,3.0,2025,Joko Jatmiko Handayani,382945,4,3,5,1,5,2,1,2,2,108
EMP101589,4.0,2025,Joko Adi Utami,179217,4,1,6,2,5,3,2,3,6,99
EMP101590,5.0,2025,Citra Nugroho,206900,3,2,1,5,5,3,1,4,3,52
EMP101591,5.0,2025,Andi Situmorang,405627,3,2,2,5,1,3,1,3,2,71
EMP101592,,2025,Luthfi Syahputra,623834,4,1,1,4,5,2,2,4,1,34
EMP101593,2.0,2025,Citra Subekti,453324,4,1,1,6,4,3,3,1,3,45
EMP101594,4.0,2025,Nugroho Rachman Pratomo,951941,4,2,6,4,3,3,2,1,6,61
EMP101595,4.0,2025,Yoga Erlangga Pratomo,291931,4,4,4,1,5,2,1,4,1,41
EMP101596,4.0,2025,Dimas Dharma Subekti,845982,1,2,3,2,4,1,3,1,1,50
EMP101597,3.0,2025,Wahyu Hartanto,147978,3,2,5,3,3,3,3,4,5,52
EMP101598,,2025,Citra Halim,673295,4,1,2,4,5,3,1,3,1,18
EMP101599,5.0,2025,Fitri Aji Permadi,931175,2,4,1,3,2,3,3,1,1,64
EMP101600,4.0,2025,Ari Qolbi Simanjuntak,512553,3,2,6,2,2,1,3,4,5,54
EMP101601,4.0,2025,Ayunda Pratama,379000,1,3,2,2,2,1,3,1,1,33
EMP101602,,2025,Zaki Erlangga Hartanto,228317,2,2,4,5,4,3,1,4,2,43
EMP101603,5.0,2025,Andi Jatmiko Hidayat,663627,3,1,3,5,1,2,3,3,5,61
EMP101604,4.0,2025,Anisa Anugrah Santoso,553651,4,2,5,3,1,2,1,1,5,43
EMP101605,5.0,2025,Ahmad Nabila Wijaya,284787,4,4,2,2,2,3,3,2,2,57
EMP101606,2.0,2025,Nugroho Siregar,559032,1,1,3,3,3,3,1,1,6,18
EMP101607,3.0,2025,Rama Indrawan,179895,4,1,2,1,1,2,1,2,1,74
EMP101608,3.0,2025,Budi Iqbal Pamungkas,595681,4,3,3,3,2,2,1,4,1,75
EMP101609,4.0,2025,Zahra Erlangga Siregar,819679,4,3,2,3,2,3,1,3,4,68
EMP101610,3.0,2025,Kartika Hasibuan,309633,2,1,6,1,3,1,3,2,3,20
EMP101611,,2025,Arif Setiawan,518102,4,3,2,3,2,2,3,2,3,96
EMP101612,2.0,2025,Tania Situmorang,156065,2,3,6,2,2,1,3,4,3,37
EMP101613,5.0,2025,Mahendra Saputra,606176,2,3,4,1,3,3,1,2,3,68
EMP101614,3.0,2025,Rendra Rohman,655316,4,4,2,4,3,2,3,3,4,57
EMP101615,3.0,2025,Gita Pamungkas,258542,3,1,3,5,5,2,1,4,5,23
EMP101616,2.0,2025,Zaki Lestari,998572,1,3,1,3,4,1,1,3,3,97
EMP101617,3.0,2025,Satya Dharma Sinaga,422198,2,2,4,4,5,1,1,1,1,43
EMP101618,4.0,2025,Julia Wijaya Santoso,312246,3,4,5,5,5,1,1,2,5,88
EMP101619,4.0,2025,Fitri Jatmiko Siregar,258276,4,2,5,3,4,3,1,4,5,4
EMP101620,4.0,2025,Galih Salsabila,308297,1,3,1,2,2,2,1,1,1,61
EMP101621,4.0,2025,Citra Lukman,269155,1,2,1,5,3,1,2,3,2,45
EMP101622,3.0,2025,Joko Lestari Nugroho,285013,3,4,5,5,5,1,3,4,6,60
EMP101623,3.0,2025,Mahendra Baskara Handayani,849954,2,1,5,2,4,1,3,2,2,24
EMP101624,4.0,2025,Yoga Fauziah,947363,2,1,4,3,4,1,2,2,6,48
EMP101625,3.0,2025,Rama Siregar,667897,1,3,6,5,1,3,2,4,2,28
EMP101626,2.0,2025,Ahmad Purnama,291123,3,1,2,1,1,3,3,1,5,55
EMP101627,4.0,2025,Zahra Ramadhan,758311,4,3,1,5,2,2,3,1,6,84
EMP101628,4.0,2025,Arif Lestari Hartanto,411457,3,2,4,2,3,1,1,2,4,74
EMP101629,2.0,2025,Wulan Indrawan,216296,3,4,2,3,4,3,3,4,3,37
EMP101630,4.0,2025,Rendra Firmansyah,509860,2,3,3,3,2,3,2,2,5,34
EMP101631,,2025,Ari Halim Suharto,706894,3,4,5,6,1,2,3,4,5,73
EMP101632,5.0,2025,Putri Ginting,167042,4,3,6,3,1,2,3,3,5,74
EMP101633,4.0,2025,Intan Saputra Rohman,834435,3,1,4,1,1,3,3,3,6,27
EMP101634,3.0,2025,Maya Hartanto,641047,2,2,1,4,4,2,2,3,3,53
EMP101635,3.0,2025,Rama Erlangga Ginting,736277,2,4,5,1,2,3,1,1,4,64
EMP101636,1.0,2025,Rizka Aji Putra,176843,2,1,2,3,1,2,1,2,2,32
EMP101637,3.0,2025,Joko Maulana,205763,1,1,3,4,4,2,1,1,1,54
EMP101638,1.0,2025,Prasetyo Rachman Halim,525156,3,2,5,1,4,3,3,4,4,48
EMP101639,,2025,Rani Dharma Sinaga,559850,1,1,4,5,5,1,3,1,6,65
EMP101640,3.0,2025,Rendra Zulfikar,175414,1,1,5,6,1,1,2,4,3,54
EMP101641,3.0,2025,Wahyu Herlambang,675979,4,2,6,4,3,2,1,3,6,46
EMP101642,4.0,2025,Rani Iqbal Tamba,966159,3,2,4,3,5,2,1,1,6,28
EMP101643,4.0,2025,Nurlita Santoso,255062,3,4,6,4,3,3,1,2,1,42
EMP101644,3.0,2025,Hadi Purnama,349173,1,3,2,6,1,1,3,2,6,33
EMP101645,4.0,2025,Bella Tri Wibowo,436416,1,1,3,2,3,2,3,1,5,57
EMP101646,2.0,2025,Rizki Utama Permadi,608602,1,1,6,6,2,3,3,2,6,53
EMP101647,3.0,2025,Nugroho Erlangga Wijaya,133437,2,4,1,1,2,2,3,1,6,38
EMP101648,4.0,2025,Wulan Nabila Pratama,452880,3,1,4,3,2,2,3,3,4,51
EMP101649,1.0,2025,Eko Ginting,497808,4,1,2,4,2,3,3,4,4,42
EMP101650,4.0,2025,Adit Wibowo,883091,3,2,2,4,4,3,2,2,3,51
EMP101651,4.0,2025,Hana Siregar,468124,1,1,6,4,1,1,2,2,4,20
EMP101652,3.0,2025,Ayu Fauziah,338921,4,1,1,1,4,1,1,1,5,31
EMP101653,2.0,2025,Kurnia Lestari Mahendra,843460,2,3,2,4,5,2,2,2,4,11
EMP101654,,2025,Bayu Pramudita Nugroho,253789,4,2,2,2,3,2,3,2,4,34
EMP101655,,2025,Dimas Zulfikar,555153,2,2,5,6,4,1,2,4,6,29
EMP101656,4.0,2025,Vania Erlangga Ridwan,450744,3,3,5,6,2,2,3,4,3,63
EMP101657,2.0,2025,Teguh Syahputra,186165,3,1,6,3,5,2,2,1,5,7
EMP101658,1.0,2025,Yoga Halim Wijaya,725845,1,1,6,4,3,1,3,2,6,91
EMP101659,3.0,2025,Iman Putra,970342,4,3,6,2,3,2,2,2,6,84
EMP101660,2.0,2025,Rizka Yulianto,386516,4,3,4,5,2,2,2,2,1,64
EMP101661,4.0,2025,Adit Yulianto,423677,3,1,3,5,2,1,3,2,2,20
EMP101662,2.0,2025,Oktavia Rachman Wibowo,736082,4,4,6,3,3,1,1,2,3,49
EMP101663,3.0,2025,Ahmad Lukman,670441,3,1,6,4,3,2,2,2,4,44
EMP101664,3.0,2025,Oka Dharma Pamungkas,562466,4,1,6,1,2,2,2,2,2,54
EMP101665,4.0,2025,Satya Salsabila,757488,2,4,4,1,1,1,1,1,2,48
EMP101666,2.0,2025,Zahra Ganesha Hidayat,364099,3,2,4,6,1,3,2,4,3,63
EMP101667,2.0,2025,Dinda Qolbi Siregar,534505,1,4,1,4,5,2,2,1,3,5
EMP101668,2.0,2025,Hana Situmorang,131765,2,4,5,1,3,1,2,2,5,62
EMP101669,3.0,2025,Dimas Rahmawati,249672,2,4,2,3,5,3,2,4,5,41
EMP101670,3.0,2025,Mahendra Erlangga Lukman,474788,1,3,3,1,3,2,2,4,1,48
EMP101671,2.0,2025,Fitri Ramadhan,984758,4,1,1,2,3,3,2,3,6,47
EMP101672,3.0,2025,Iman Hasibuan,160202,2,2,2,5,2,1,3,2,2,52
EMP101673,1.0,2025,Bayu Salsabila,822625,3,2,1,3,2,3,1,2,1,41
EMP101674,3.0,2025,Ahmad Lestari,850463,3,2,5,4,4,1,1,1,5,78
EMP101675,5.0,2025,Mahendra Indrawan,631789,1,4,4,1,1,3,2,3,2,43
EMP101676,4.0,2025,Andi Pamungkas,459925,3,1,6,5,5,1,1,2,3,20
EMP101677,3.0,2025,Sari Baskara Lestari,502497,4,3,1,4,3,2,1,4,6,89
EMP101678,3.0,2025,Arif Indrawan,106582,2,3,3,5,3,1,2,2,3,26
EMP101679,3.0,2025,Dinda Rohman,336327,1,1,3,4,2,2,2,2,3,52
EMP101680,3.0,2025,Zaki Santoso,183740,1,3,2,4,1,2,1,2,5,26
EMP101681,4.0,2025,Oktavia Fadillah Firmansyah,229543,1,4,3,5,2,1,1,4,6,49
EMP101682,3.0,2025,Ayu Adi Putra,303727,4,2,4,3,1,2,2,3,3,72
EMP101683,4.0,2025,Ahmad Firmansyah,418747,3,1,3,1,1,2,3,1,5,27
EMP101684,5.0,2025,Bella Utama Ramadhan,632379,3,1,1,1,3,3,2,4,2,98
EMP101685,3.0,2025,Zahra Saputra,433954,4,2,3,4,5,2,3,2,2,71
EMP101686,5.0,2025,Prasetyo Suharto,396418,3,3,1,2,3,1,3,4,2,56
EMP101687,3.0,2025,Rizka Wijaya Gunawan,547515,2,1,5,4,5,2,2,3,6,68
EMP101688,1.0,2025,Intan Santoso,376264,4,1,1,5,5,3,3,3,4,67
EMP101689,3.0,2025,Rendra Yudhistira Suharto,745487,1,2,6,3,4,2,2,2,3,79
EMP101690,3.0,2025,Utami Gunawan,742585,4,2,4,3,2,1,1,1,2,27
EMP101691,3.0,2025,Nabila Siregar,707188,2,3,2,4,3,3,3,3,4,55
EMP101692,3.0,2025,Cahyo Aji Sinaga,647566,1,3,5,1,1,1,1,4,6,35
EMP101693,4.0,2025,Hadi Kurniawan,142680,1,4,1,5,4,1,2,4,5,59
EMP101694,3.0,2025,Intan Kusuma Wijaya,788180,3,3,6,3,4,3,2,1,5,41
EMP101695,1.0,2025,Rama Nabila Ridwan,860664,3,3,3,2,4,2,2,3,1,65
EMP101696,3.0,2025,Budi Lestari,804911,3,2,3,3,5,3,2,2,3,43
EMP101697,2.0,2025,Nadia Pamungkas,484105,3,4,2,1,2,3,3,2,6,52
EMP101698,1.0,2025,Adit Yudhistira Pratama,586471,2,4,4,1,1,3,2,1,6,56
EMP101699,4.0,2025,Zaki Baskara Rahmawati,732800,2,1,4,5,2,1,2,2,4,34
EMP101700,5.0,2025,Nabila Indrawan,139865,2,2,5,5,2,2,3,4,4,101
EMP101701,,2025,Mahendra Saputra Herlambang,906745,3,1,1,3,2,1,2,3,6,133
EMP101702,3.0,2025,Fitri Mahardika Gunawan,344484,3,3,1,1,1,3,3,2,5,23
EMP101703,3.0,2025,Ayunda Hasibuan,546679,3,1,4,5,1,3,3,1,2,1
EMP101704,,2025,Novi Ramadhan,814933,1,3,4,3,1,1,3,1,6,17
EMP101705,3.0,2025,Lestari Purnama,129606,1,3,4,2,5,2,1,1,1,64
EMP101706,4.0,2025,Lestari Utama Santoso,701908,4,4,5,4,3,3,2,2,3,56
EMP101707,2.0,2025,Hana Maulida,926498,3,4,2,6,3,2,3,3,5,55
EMP101708,4.0,2025,Rani Anugrah Maulana,507472,4,2,5,1,5,1,2,1,4,6
EMP101709,2.0,2025,Dinda Ginting,866038,3,2,2,2,4,2,3,1,3,25
EMP101710,4.0,2025,Arif Anggara,860491,3,1,5,2,4,3,1,4,4,128
EMP101711,,2025,Lestari Saputra Gunawan,445834,1,1,3,6,2,2,2,4,6,51
EMP101712,5.0,2025,Luthfi Nugroho,516552,2,3,2,1,1,3,1,3,1,42
EMP101713,4.0,2025,Nabila Yudhistira Kusuma,171241,2,3,4,5,2,1,1,4,2,69
EMP101714,4.0,2025,Bella Setiawan,577380,1,4,5,6,5,3,2,2,1,52
EMP101715,4.0,2025,Ayunda Rahmawati,182952,4,1,4,4,4,1,2,3,1,61
EMP101716,4.0,2025,Kartika Handayani,223879,1,2,1,5,3,3,1,2,3,126
EMP101717,2.0,2025,Fitri Zulfikar,971588,4,2,2,1,2,2,2,3,1,28
EMP101718,5.0,2025,Intan Kurniawan,726281,3,4,4,3,1,2,2,2,1,28
EMP101719,3.0,2025,Hadi Yudhistira Yulianto,592707,3,3,4,6,1,2,2,4,2,61
EMP101720,4.0,2025,Teguh Dharma Wijaya,407736,3,2,2,5,3,2,3,3,4,48
EMP101721,3.0,2025,Julia Halim Suharto,206412,1,1,6,3,2,1,2,1,6,35
EMP101722,3.0,2025,Dian Indrawan,676282,2,1,3,3,2,1,2,4,2,46
EMP101723,,2025,Satya Rohman,356520,2,3,1,6,4,1,1,2,4,39
EMP101724,4.0,2025,Dwi Tri Subekti,178443,2,4,2,5,2,3,3,1,1,2
EMP101725,2.0,2025,Bayu Ganesha Ananda,664507,1,2,3,3,1,2,2,4,1,29
EMP101726,4.0,2025,Dimas Anggara,201608,1,3,4,3,3,1,1,2,5,80
EMP101727,4.0,2025,Rendra Kusuma Subekti,833861,1,1,4,4,4,3,1,2,2,26
EMP101728,,2025,Hana Ganesha Pradana,189452,1,2,1,1,5,3,1,1,5,56
EMP101729,1.0,2025,Oktavia Wijaya,156965,2,3,5,6,4,3,2,4,4,32
EMP101730,,2025,Indra Salsabila,817484,2,4,6,3,2,1,2,4,1,38
EMP101731,3.0,2025,Fajar Rohman,634007,2,1,3,2,5,1,3,4,6,85
EMP101732,3.0,2025,Oka Siregar,619282,4,2,5,5,5,2,2,3,4,47
EMP101733,1.0,2025,Galih Yudhistira Situmorang,671861,3,4,3,4,1,2,2,1,5,23
EMP101734,1.0,2025,Utami Adi Setiawan,294478,1,2,5,1,5,2,2,1,6,62
EMP101735,4.0,2025,Citra Fadillah Saputra,697039,2,2,6,4,4,2,3,1,4,66
EMP101736,1.0,2025,Novi Lestari Pamungkas,462905,4,2,4,6,4,3,2,1,1,73
EMP101737,2.0,2025,Oktavia Halim Lestari,321101,3,2,1,2,4,2,2,4,2,48
EMP101738,3.0,2025,Anisa Kusuma Hidayat,916519,3,3,2,2,5,2,1,3,4,61
EMP101739,2.0,2025,Wulan Rahmawati,300794,1,4,1,3,4,1,2,3,1,61
EMP101740,,2025,Hadi Setiawan,853760,3,4,5,1,3,1,2,4,6,56
EMP101741,3.0,2025,Satya Indrawan,764453,2,2,4,5,5,3,2,2,4,113
EMP101742,4.0,2025,Arif Ridwan,765830,1,1,2,6,4,2,1,1,5,43
EMP101743,2.0,2025,Iman Setiawan,539698,3,3,2,1,5,1,2,2,3,12
EMP101744,4.0,2025,Putri Saputra Saputra,721837,3,3,2,6,2,1,1,3,1,48
EMP101745,2.0,2025,Utami Pramudita Kurniawan,907564,4,4,2,3,2,3,2,4,3,66
EMP101746,2.0,2025,Rani Tri Kusuma,627672,2,1,2,1,5,2,2,2,6,44
EMP101747,3.0,2025,Bayu Erlangga Permadi,933348,4,1,3,6,1,3,2,1,5,39
EMP101748,4.0,2025,Wulan Rohman,149449,4,1,3,1,5,1,1,4,3,58
EMP101749,1.0,2025,Novi Adi Subekti,827493,1,4,4,3,5,2,1,1,2,22
EMP101750,3.0,2025,Oktavia Ridwan,163771,1,4,4,4,1,2,2,3,2,86
EMP101751,3.0,2025,Ayu Salsabila,431926,4,2,4,6,2,2,2,2,1,43
EMP101752,2.0,2025,Julia Dharma Situmorang,439990,2,4,1,1,4,1,3,4,1,72
EMP101753,3.0,2025,Adi Tamba,943954,4,1,1,4,4,2,2,1,4,116
EMP101754,4.0,2025,Luthfi Mahendra,378778,1,2,5,5,1,3,3,3,2,39
EMP101755,2.0,2025,Rafa Utami,754502,1,3,2,5,2,3,2,1,5,10
EMP101756,,2025,Rendra Hasibuan,512859,3,2,2,5,3,1,1,2,4,48
EMP101757,4.0,2025,Rifqi Mahendra,500269,1,3,3,6,5,3,3,4,5,67
EMP101758,2.0,2025,Indra Kusuma,145024,1,3,2,1,2,2,2,4,5,40
EMP101759,4.0,2025,Gita Mahardika Permadi,389839,3,1,3,5,4,3,2,2,1,32
EMP101760,2.0,2025,Budi Putra,880327,3,2,4,2,2,3,1,3,4,40
EMP101761,,2025,Yoga Hidayat,695775,2,3,1,5,3,2,1,3,1,57
EMP101762,4.0,2025,Fajar Saputra,507860,2,3,1,1,3,2,2,3,4,35
EMP101763,4.0,2025,Dewi Tri Halim,178892,1,2,5,1,2,3,3,1,1,43
EMP101764,5.0,2025,Luthfi Jatmiko Firmansyah,838276,2,3,3,6,3,1,1,3,3,20
EMP101765,,2025,Utami Erlangga Herlambang,264710,4,2,6,4,1,1,3,2,3,56
EMP101766,3.0,2025,Kartika Aji Pradana,465967,4,2,5,3,4,2,2,1,3,41
EMP101767,3.0,2025,Nadia Maulida,898578,4,4,3,5,1,1,1,3,3,36
EMP101768,3.0,2025,Satya Yudhistira Saputra,876951,4,3,3,6,1,2,2,3,2,79
EMP101769,3.0,2025,Ayunda Saputra Rohman,766209,4,2,6,4,3,2,1,4,3,44
EMP101770,2.0,2025,Zaki Qolbi Gunawan,738085,3,1,3,4,3,3,1,2,6,19
EMP101771,5.0,2025,Zahra Dharma Firmansyah,917919,2,1,4,1,4,1,2,3,1,37
EMP101772,2.0,2025,Tania Rachman Lestari,116115,4,2,6,4,4,2,3,2,1,75
EMP101773,3.0,2025,Lestari Lestari Salsabila,612324,3,3,4,4,5,3,3,4,4,68
EMP101774,1.0,2025,Arif Anugrah Putra,946556,3,3,6,4,2,2,1,3,3,36
EMP101775,3.0,2025,Dimas Ginting,186552,1,1,6,5,2,1,1,1,5,102
EMP101776,1.0,2025,Dwi Wijaya,174940,1,2,1,1,4,2,2,3,3,86
