employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,papi_score
EMP100666,Evi Sinaga,272544,3,2,6,1,1,3,1,2,1,36,48,26,SI,Steadiness-Influencer,ENFJ,118.0,24.0,4,4.388888888888889
EMP100667,Rifqi Handayani,921140,4,2,5,6,1,1,3,1,2,109,83,50,IS,Influencer-Steadiness,ISTJ,93.0,19.0,3,5.277777777777778
EMP100668,Luthfi Yudhistira Rohman,255953,1,1,2,1,4,2,3,1,6,20,43,23,SD,Steadiness-Dominant,ENTP,137.0,23.0,1,5.1
EMP100669,Adi Suharto,916342,3,1,4,3,1,2,1,2,2,79,79,60,DI,Dominant-Influencer,ESFP,96.0,35.0,5,5.166666666666667
EMP100670,Rama Tamba,263555,2,1,3,4,3,3,2,4,6,70,34,98,,Steadiness-Dominant,ISTP,,,5,4.666666666666667
EMP100671,Fajar Baskara Rohman,353393,1,1,2,2,4,2,3,2,2,82,54,91,CI,Conscientious-Influencer,ISTJ,111.0,29.0,3,4.611111111111111
EMP100672,Rani Ridwan,660871,3,1,4,3,3,2,3,2,6,76,89,61,CI,Conscientious-Influencer,ISFJ,114.0,31.0,9,5.05
EMP100673,Citra Siregar,621920,2,2,4,2,4,3,1,1,4,18,50,37,SD,Steadiness-Dominant,INTJ,107.0,22.0,6,5.2631578947368425
EMP100674,Valdo Handayani,643626,2,3,6,5,5,1,2,4,6,31,54,91,CI,Conscientious-Influencer,INTJ,,26.0,3,4.789473684210527
EMP100675,Fajar Permadi,732697,2,3,4,3,3,3,2,4,6,63,44,93,SC,Steadiness-Conscientious,ESTJ,134.0,25.0,4,5.947368421052632
EMP100676,Rifqi Simanjuntak,471025,3,3,3,5,1,2,2,3,2,54,73,95,SD,Steadiness-Dominant,ISFP,81.0,32.0,6,4.473684210526316
EMP100677,Rani Halim Saputra,199272,3,3,1,3,1,1,1,4,5,13,72,84,CD,Conscientious-Dominant,ISFJ,135.0,32.0,4,4.15
EMP100678,Julia Jatmiko Nugroho,822401,2,1,2,4,5,1,2,3,3,80,35,62,DC,Dominant-Conscientious,ENTP,,,9,4.1
EMP100679,Gita Sinaga,507462,3,4,4,2,3,1,2,2,3,39,62,86,CS,Conscientious-Steadiness,ENTJ,,31.0,9,4.411764705882353
EMP100680,Nugroho Ramadhan,877201,4,3,1,5,3,1,1,2,5,47,82,99,SI,Steadiness-Influencer,ESTJ,106.0,28.0,2,4.7368421052631575
EMP100681,Kurnia Simanjuntak,734848,1,4,4,6,3,2,3,1,3,28,41,28,ID,Influencer-Dominant,ISFJ,96.0,23.0,8,5.25
EMP100682,Tania Zulfikar,293915,1,4,3,3,2,1,2,1,3,39,70,89,CS,Conscientious-Steadiness,ESTP,,27.0,3,4.222222222222222
EMP100683,Rani Qolbi Nugroho,638316,1,4,2,6,2,2,2,3,2,50,88,45,CS,Conscientious-Steadiness,ESTJ,128.0,28.0,10,4.45
EMP100684,Dian Rahmawati,552672,2,4,6,4,3,1,1,3,5,125,92,20,ID,Influencer-Dominant,ENTP,,,7,5.842105263157895
EMP100685,Budi Wijaya Wijaya,957704,2,3,6,4,2,1,1,2,4,73,57,59,SC,Steadiness-Conscientious,,,,4,4.6
EMP100686,Satya Utami,518513,2,3,3,6,2,2,1,2,6,56,60,50,DC,Dominant-Conscientious,ESTJ,92.0,22.0,1,4.222222222222222
EMP100687,Gita Erlangga Herlambang,249746,2,2,2,5,4,3,1,2,4,36,82,58,SC,Steadiness-Conscientious,ISFP,92.0,25.0,5,5.157894736842105
EMP100688,Adit Iqbal Kurniawan,441262,3,4,4,1,2,2,3,1,3,40,61,82,SD,Steadiness-Dominant,ESTJ,131.0,41.0,7,5.0
EMP100689,Evi Zulfikar,465532,4,3,4,1,1,2,1,2,1,10,23,74,CD,Conscientious-Dominant,ESTJ,138.0,19.0,10,4.222222222222222
EMP100690,Dian Tri Zulfikar,954330,1,2,5,5,3,3,1,3,2,93,85,77,CD,Conscientious-Dominant,ENTJ,,24.0,10,5.117647058823529
EMP100691,Dian Utama Hasibuan,760968,2,2,6,4,4,3,2,2,3,38,85,38,SC,Steadiness-Conscientious,INTP,,,2,5.111111111111111
EMP100692,Lestari Halim Purnama,675109,3,2,1,5,4,3,2,2,6,35,40,35,SI,Steadiness-Influencer,INFP,136.0,32.0,5,5.133333333333334
EMP100693,Hadi Pramudita Zulfikar,702997,3,3,3,2,3,2,2,2,2,39,49,38,CS,Conscientious-Steadiness,ENFP,130.0,22.0,3,4.315789473684211
EMP100694,Julia Hartanto,655096,3,1,1,5,4,2,2,3,2,48,97,60,CI,Conscientious-Influencer,ESTP,116.0,43.0,2,5.611111111111111
EMP100695,Joko Erlangga Subekti,141046,2,4,2,6,5,1,1,1,2,4,50,21,CS,Conscientious-Steadiness,ESFJ,86.0,26.0,10,5.9
EMP100696,Adi Halim Ananda,996098,1,4,1,4,5,3,3,3,3,80,57,72,IC,Influencer-Conscientious,ISFJ,,,2,4.421052631578948
EMP100697,Teguh Zulfikar Siregar,352728,2,3,4,1,4,3,3,3,5,61,21,99,DI,Dominant-Influencer,ESFP,134.0,32.0,5,5.0
EMP100698,Hadi Permadi,368125,2,4,4,1,5,2,1,1,2,18,33,57,IS,Influencer-Steadiness,,125.0,23.0,1,5.555555555555555
EMP100699,Kartika Rachman Suharto,844275,4,4,3,6,4,2,2,3,2,15,29,58,IC,Influencer-Conscientious,INFJ,123.0,32.0,6,5.0
EMP100700,Nugroho Ananda,993097,1,1,6,1,2,2,1,2,1,51,30,45,CD,Conscientious-Dominant,ENFP,94.0,15.0,6,4.4
EMP100701,Rani Fadillah Kusuma,224104,1,3,2,2,1,2,3,3,5,86,33,59,SC,Steadiness-Conscientious,ENFP,132.0,23.0,3,6.117647058823529
EMP100702,Kurnia Utami,693362,2,3,1,2,5,2,2,4,5,76,84,68,IC,Influencer-Conscientious,ESFJ,80.0,27.0,3,5.15
EMP100703,Dian Simanjuntak,814302,1,1,5,3,3,1,3,1,4,30,24,67,DC,Dominant-Conscientious,ENFP,,22.0,8,5.066666666666666
EMP100704,Kartika Halim Wijaya,707120,2,2,3,3,2,2,3,1,2,44,61,95,CD,Conscientious-Dominant,ISFP,127.0,27.0,2,4.052631578947368
EMP100705,Gita Halim,296748,3,2,2,5,5,3,2,3,2,31,53,91,DC,Dominant-Conscientious,ENFP,115.0,22.0,5,5.631578947368421
EMP100706,Eko Jatmiko Mahendra,657209,4,2,6,1,1,1,2,1,3,76,98,92,DS,Dominant-Steadiness,ISTP,107.0,28.0,7,4.5
EMP100707,Adit Fauziah,967234,4,1,6,6,1,1,3,2,2,86,64,86,,Conscientious-Dominant,INTP,105.0,27.0,7,5.8
EMP100708,Dian Hidayat,736986,4,4,4,5,3,3,3,1,5,85,95,67,CS,Conscientious-Steadiness,ENTJ,92.0,22.0,6,4.777777777777778
EMP100709,Citra Pramudita Ginting,665076,2,4,3,1,3,1,2,1,5,33,72,20,SC,Steadiness-Conscientious,ISFJ,121.0,33.0,1,4.0588235294117645
EMP100710,Adi Wijaya,624872,1,3,5,1,5,3,1,4,1,43,89,97,DI,Dominant-Influencer,ESTP,80.0,22.0,3,5.470588235294118
EMP100711,Wulan Lestari,717974,2,3,6,1,4,3,1,1,6,13,91,73,SC,Steadiness-Conscientious,ENTJ,133.0,32.0,1,4.631578947368421
EMP100712,Dinda Tamba,982174,3,1,2,4,2,1,2,4,6,84,75,38,SI,Steadiness-Influencer,ESFP,,,8,4.777777777777778
EMP100713,Iman Indrawan,346078,1,4,5,2,4,1,1,2,6,51,70,67,SC,Steadiness-Conscientious,ISTP,88.0,23.0,5,5.764705882352941
EMP100714,Anisa Fadillah Mahendra,498187,1,2,6,2,5,2,2,1,5,35,76,72,ID,Influencer-Dominant,ISTJ,119.0,23.0,3,5.789473684210527
EMP100715,Novi Yudhistira Herlambang,410178,2,3,4,3,5,2,1,3,4,37,32,30,CI,Conscientious-Influencer,INFP,84.0,26.0,10,5.421052631578948
EMP100716,Rizka Iqbal Firmansyah,947891,3,1,2,4,4,1,3,1,2,30,56,50,CI,Conscientious-Influencer,ENTP,,,8,4.555555555555555
EMP100717,Nabila Utama Ananda,144294,4,4,1,6,5,3,2,3,3,28,92,33,CI,Conscientious-Influencer,INTJ,86.0,41.0,8,4.941176470588236
EMP100718,Ayunda Mahardika Utami,466766,3,1,6,5,3,2,1,4,3,72,39,95,CD,Conscientious-Dominant,ESTJ,104.0,34.0,1,4.9
EMP100719,Dimas Gunawan,579299,4,3,5,4,5,1,3,4,5,10,71,29,CS,Conscientious-Steadiness,INTP,,,3,5.777777777777778
EMP100720,Bayu Lukman,688968,2,1,4,5,1,2,3,1,2,44,32,63,SD,Steadiness-Dominant,ISFJ,107.0,28.0,5,4.0588235294117645
EMP100721,Nadia Rachman Maulana,369106,1,4,1,4,1,1,3,1,2,54,85,21,CS,Conscientious-Steadiness,enfp,,,7,4.684210526315789
EMP100722,Nadia Zulfikar,906870,3,1,6,5,3,3,1,1,4,68,42,99,CD,Conscientious-Dominant,,126.0,29.0,10,3.6875
EMP100723,Ayu Aji Permadi,601705,4,2,5,1,1,3,2,1,2,35,62,32,SD,Steadiness-Dominant,ISTP,89.0,34.0,1,4.789473684210527
EMP100724,Iman Fadillah Pratama,562248,3,1,6,6,4,3,1,4,1,26,90,62,SI,Steadiness-Influencer,ESTJ,117.0,26.0,7,4.578947368421052
EMP100725,Evi Baskara Suharto,891924,3,4,6,4,2,3,3,3,1,46,71,65,IS,Influencer-Steadiness,,,,3,5.0
EMP100726,Fajar Pradana,756675,2,2,3,1,3,1,2,1,1,76,23,44,CD,Conscientious-Dominant,INTP,105.0,27.0,6,5.0
EMP100727,Sari Utama Hidayat,408415,2,4,3,1,2,3,2,4,6,41,54,38,IS,Influencer-Steadiness,ENFJ,110.0,19.0,6,5.0588235294117645
EMP100728,Rani Pradana,909546,4,1,4,1,3,1,2,4,1,75,89,28,IS,Influencer-Steadiness,ENTP,103.0,17.0,7,4.352941176470588
EMP100729,Ayunda Zulfikar,119515,2,2,3,2,3,1,2,3,2,102,31,97,DC,Dominant-Conscientious,ESTJ,,29.0,5,5.65
EMP100730,Iman Yudhistira Gunawan,364991,4,3,6,6,1,1,3,1,2,54,78,64,SI,Steadiness-Influencer,INFP,94.0,24.0,1,6.0
EMP100731,Adi Maulana,507025,1,3,5,1,2,1,1,3,5,7,58,80,CD,Conscientious-Dominant,ESTP,102.0,20.0,5,4.944444444444445
EMP100732,Ayunda Setiawan,468868,3,2,5,6,1,2,2,1,6,68,48,84,CD,Conscientious-Dominant,ENTJ,121.0,24.0,9,4.666666666666667
EMP100733,Utami Purnama,310018,4,4,6,3,2,1,1,3,5,46,83,23,SD,Steadiness-Dominant,ESTP,116.0,26.0,2,5.368421052631579
EMP100734,Dimas Utami,618258,4,3,3,3,3,2,2,1,5,14,93,52,SC,Steadiness-Conscientious,ENFJ,94.0,18.0,10,4.352941176470588
EMP100735,Oka Suharto,542553,4,1,5,2,3,1,2,4,5,87,49,80,CS,Conscientious-Steadiness,ESTP,136.0,21.0,7,5.2
EMP100736,Oktavia Situmorang,895851,3,2,6,6,4,2,2,2,2,17,56,30,ID,Influencer-Dominant,ISFP,120.0,26.0,7,5.526315789473684
EMP100737,Dwi Mahardika Lukman,994469,4,4,2,4,2,3,1,1,2,18,84,47,CD,Conscientious-Dominant,ESFP,,,8,4.8
EMP100738,Ahmad Halim,431087,3,4,6,3,1,1,1,4,4,48,73,85,SI,Steadiness-Influencer,INFP,140.0,29.0,10,4.470588235294118
EMP100739,Prasetyo Halim Wijaya,485042,4,2,4,6,5,1,1,3,3,32,78,72,ID,Influencer-Dominant,ESTP,,29.0,3,6.052631578947368
EMP100740,Cahyo Herlambang,437384,4,4,4,2,4,1,1,2,1,91,46,20,IS,Influencer-Steadiness,ISTP,135.0,29.0,7,5.055555555555555
EMP100741,Zaki Pratomo,303814,3,3,3,3,3,2,1,3,6,37,71,71,SI,Steadiness-Influencer,ESFP,82.0,32.0,7,5.3
EMP100742,Adi Dharma Rohman,629703,1,2,2,6,2,1,1,3,3,67,32,89,,Conscientious-Dominant,INFP,129.0,31.0,8,4.947368421052632
EMP100743,Nabila Wijaya,323880,3,3,1,6,4,2,2,4,2,16,20,29,CS,Conscientious-Steadiness,ISFP,120.0,33.0,2,3.5789473684210527
EMP100744,Zaki Situmorang,563399,1,4,5,1,2,3,3,2,6,58,52,94,SD,Steadiness-Dominant,ESFJ,109.0,32.0,3,4.368421052631579
EMP100745,Mahendra Utama Hartanto,124854,1,2,6,6,5,2,1,2,2,40,29,33,SI,Steadiness-Influencer,INFJ,122.0,26.0,7,5.705882352941177
EMP100746,Rizka Mahardika Indrawan,504260,4,3,1,6,5,2,1,2,3,55,97,37,SD,Steadiness-Dominant,ISTJ,133.0,23.0,7,4.95
EMP100747,Tania Pratama,601549,3,3,6,2,2,1,1,4,6,41,85,75,SD,Steadiness-Dominant,ISFJ,100.0,25.0,10,4.777777777777778
EMP100748,Nurlita Utami,569358,1,4,3,4,1,2,1,1,2,92,65,91,ID,Influencer-Dominant,ESFP,,,6,4.95
EMP100749,Ayunda Indrawan,175671,2,1,1,2,1,3,1,3,6,62,73,56,,Conscientious-Dominant,ENFP,100.0,35.0,1,5.666666666666667
EMP100750,Joko Qolbi Hasibuan,417724,3,4,2,6,2,2,3,2,2,36,90,36,IC,Influencer-Conscientious,,98.0,35.0,8,3.888888888888889
EMP100751,Hana Indrawan,449367,1,1,3,2,5,2,3,3,6,36,42,41,CS,Conscientious-Steadiness,ESTJ,122.0,42.0,3,5.15
EMP100752,Intan Salsabila,513523,3,2,1,6,4,2,2,3,4,28,60,38,DS,Dominant-Steadiness,ENTJ,81.0,41.0,8,4.842105263157895
EMP100753,Luthfi Fadillah Fauziah,533963,1,3,1,6,3,1,2,1,3,25,35,73,CS,Conscientious-Steadiness,ISTP,121.0,28.0,7,4.157894736842105
EMP100754,Dian Iqbal Permadi,468328,4,1,5,3,2,1,2,4,4,91,84,78,SC,Steadiness-Conscientious,ENFP,87.0,22.0,3,5.823529411764706
EMP100755,Iman Utami,242416,2,2,1,3,4,2,2,2,5,127,21,29,IS,Influencer-Steadiness,ESFJ,97.0,23.0,10,4.888888888888889
EMP100756,Ari Herlambang,988312,2,3,3,1,2,1,2,1,4,68,42,22,SC,Steadiness-Conscientious,ENTP,114.0,15.0,9,5.1875
EMP100757,Prasetyo Rohman,753757,4,1,4,1,3,1,3,4,2,71,30,44,DC,Dominant-Conscientious,ENFJ,130.0,29.0,6,4.25
EMP100758,Dwi Adi Maulana,397584,3,3,3,5,3,2,3,4,4,73,93,56,SC,Steadiness-Conscientious,INTJ,97.0,19.0,4,4.625
EMP100759,Rendra Nabila Maulida,387493,1,1,6,5,2,2,2,1,4,42,67,41,DS,Dominant-Steadiness,,128.0,25.0,5,4.894736842105263
EMP100760,Cahyo Tri Herlambang,287273,1,3,2,5,5,3,2,1,6,62,54,36,DI,Dominant-Influencer,ESTP,112.0,29.0,8,5.368421052631579
EMP100761,Maya Situmorang,471450,2,2,3,6,5,1,2,2,3,57,63,58,DC,Dominant-Conscientious,ISFP,94.0,27.0,4,5.777777777777778
EMP100762,Valdo Kusuma Tamba,591148,2,1,6,1,1,1,2,3,1,41,70,54,CI,Conscientious-Influencer,ENFJ,90.0,25.0,9,4.631578947368421
EMP100763,Budi Pamungkas,438980,1,3,1,1,2,2,1,1,4,40,23,85,,Influencer-Steadiness,ENFJ,135.0,34.0,5,4.75
EMP100764,Nugroho Pradana,108908,4,1,5,6,1,1,1,4,1,19,77,86,SI,Steadiness-Influencer,ISTP,110.0,18.0,3,4.842105263157895
EMP100765,Utami Hidayat,140307,1,1,1,1,4,1,2,1,5,80,32,75,IC,Influencer-Conscientious,INTJ,100.0,27.0,8,4.7368421052631575
EMP100766,Zaki Adi Utami,757908,3,4,2,6,5,2,1,4,5,12,87,64,CS,Conscientious-Steadiness,INTP,120.0,36.0,7,4.45
EMP100767,Zahra Hasibuan,460906,1,3,6,5,3,2,1,2,5,47,78,54,CD,Conscientious-Dominant,ENTJ,,35.0,9,5.6
EMP100768,Nurlita Fadillah Kusuma,934059,3,2,5,6,1,1,2,3,4,79,93,21,IS,Influencer-Steadiness,ESFJ,129.0,33.0,6,4.2
EMP100769,Ari Halim,756507,2,1,6,1,5,3,3,2,5,24,90,21,SC,Steadiness-Conscientious,Istp,80.0,35.0,10,4.470588235294118
EMP100770,Arif Qolbi Saputra,948555,1,3,2,1,1,3,3,1,4,59,98,59,CS,Conscientious-Steadiness,ESTP,,29.0,7,4.947368421052632
EMP100771,Rani Aji Herlambang,583706,1,2,5,4,5,2,3,2,4,68,66,79,CS,Conscientious-Steadiness,ESTP,,,1,4.9
EMP100772,Ayunda Subekti,761115,3,4,4,6,3,2,2,1,1,26,84,41,IS,Influencer-Steadiness,ISFJ,88.0,29.0,10,5.421052631578948
EMP100773,Ayu Hidayat,596588,3,4,3,2,3,2,3,3,3,21,68,37,DI,Dominant-Influencer,ESTJ,130.0,23.0,10,4.8
EMP100774,Maya Sinaga,138097,3,3,1,5,5,3,3,1,4,41,79,53,SI,Steadiness-Influencer,ESTJ,83.0,29.0,2,4.894736842105263
EMP100775,Kartika Anggara,828890,4,3,3,5,1,2,1,3,3,61,55,85,CI,Conscientious-Influencer,ENTP,104.0,29.0,6,4.7368421052631575
EMP100776,Yuni Gunawan,274662,2,1,2,6,1,2,2,4,3,62,21,54,,Influencer-Dominant,INFP,139.0,38.0,10,3.8947368421052633
EMP100777,Ahmad Fadillah Pratama,659628,1,3,3,1,3,2,2,3,5,87,27,72,DS,Dominant-Steadiness,ISFJ,113.0,24.0,6,5.529411764705882
EMP100778,Arif Qolbi Suharto,325400,3,4,5,3,5,2,1,1,6,77,32,39,IC,Influencer-Conscientious,ENTJ,,25.0,1,4.45
EMP100779,Ari Dharma Utami,434694,1,3,2,3,4,2,3,1,6,79,82,77,DI,Dominant-Influencer,ENFP,104.0,21.0,5,5.684210526315789
EMP100780,Luthfi Pamungkas,669187,3,2,5,3,2,2,3,2,5,12,99,50,,Steadiness-Dominant,INFP,118.0,31.0,2,5.75
EMP100781,Bayu Yulianto,397917,2,4,2,2,3,2,2,3,6,76,53,44,IS,Influencer-Steadiness,ESFJ,131.0,26.0,4,5.0
EMP100782,Adit Utama Siregar,977063,4,1,1,4,3,1,3,4,6,113,89,61,DS,Dominant-Steadiness,ESTJ,,,1,5.611111111111111
EMP100783,Kartika Wijaya Permadi,451608,1,3,2,5,4,1,3,3,2,86,91,44,DC,Dominant-Conscientious,ESFP,128.0,32.0,1,5.052631578947368
EMP100784,Rendra Yulianto,374213,4,1,3,1,5,1,3,4,2,37,73,33,DS,Dominant-Steadiness,ENFP,101.0,31.0,4,5.1
EMP100785,Umar Fadillah Handayani,252368,1,2,2,3,5,3,2,4,4,63,53,69,SC,Steadiness-Conscientious,ISTP,96.0,34.0,10,4.941176470588236
EMP100786,Nadia Baskara Halim,164008,3,4,5,3,5,3,3,2,3,62,37,82,SD,Steadiness-Dominant,inftj,88.0,22.0,6,4.411764705882353
EMP100787,Iman Lestari Tamba,257912,3,4,3,5,5,1,1,1,6,107,22,69,DI,Dominant-Influencer,ENTP,101.0,41.0,8,3.789473684210526
EMP100788,Bayu Kusuma Hidayat,790848,2,2,1,1,1,1,2,4,2,97,82,71,IC,Influencer-Conscientious,INFJ,139.0,31.0,2,6.5
EMP100789,Oka Halim Setiawan,683608,3,3,4,3,5,2,3,1,3,72,70,44,,Influencer-Steadiness,ESFP,125.0,31.0,1,4.941176470588236
EMP100790,Joko Tri Lestari,819024,4,1,1,6,4,3,3,4,5,78,35,62,SD,Steadiness-Dominant,ENFP,126.0,26.0,10,5.105263157894737
EMP100791,Rizki Saputra,271921,3,3,2,5,4,2,1,4,2,55,40,38,SC,Steadiness-Conscientious,ISTP,126.0,19.0,8,4.705882352941177
EMP100792,Budi Yudhistira Pratama,264181,2,1,4,1,1,1,1,4,3,15,64,79,IC,Influencer-Conscientious,ENTJ,117.0,17.0,6,4.3
EMP100793,Zahra Rohman,251478,3,1,4,6,3,1,1,1,6,89,63,32,IS,Influencer-Steadiness,INTP,133.0,17.0,1,5.631578947368421
EMP100794,Wulan Kusuma Mahendra,685446,3,4,1,2,1,1,3,4,5,56,85,81,SI,Steadiness-Influencer,ENFJ,,20.0,7,4.0588235294117645
EMP100795,Nugroho Nugroho,532943,4,4,3,3,3,2,2,3,3,37,31,60,,Influencer-Dominant,ESTJ,126.0,27.0,3,5.75
EMP100796,Adi Ridwan,899205,4,4,6,1,5,2,3,3,1,31,66,77,CS,Conscientious-Steadiness,INTJ,95.0,31.0,7,4.882352941176471
EMP100797,Rani Maulida,366951,1,4,5,6,2,3,3,1,2,67,22,91,SC,Steadiness-Conscientious,ESFJ,122.0,19.0,4,5.578947368421052
EMP100798,Valdo Rachman Wibowo,730135,2,4,6,5,5,3,2,3,5,55,86,81,ID,Influencer-Dominant,INFP,132.0,28.0,5,5.65
EMP100799,Fitri Ganesha Yulianto,891424,1,4,5,3,3,1,2,4,2,72,49,58,IS,Influencer-Steadiness,ISFJ,128.0,28.0,8,5.842105263157895
EMP100800,Intan Wibowo,249320,3,2,6,5,5,2,2,3,4,19,93,68,DI,Dominant-Influencer,ENTJ,86.0,30.0,9,4.473684210526316
EMP100801,Umar Ridwan,542243,3,3,4,5,1,2,3,3,1,41,89,26,IC,Influencer-Conscientious,INFP,110.0,28.0,7,4.473684210526316
EMP100802,Dimas Kusuma Indrawan,654387,3,1,1,3,1,2,3,3,4,82,80,58,SC,Steadiness-Conscientious,ISTP,112.0,27.0,4,5.388888888888889
EMP100803,Maya Kusuma Putra,443934,3,2,5,6,2,3,2,4,1,97,100,25,SC,Steadiness-Conscientious,enfp,136.0,30.0,10,5.5
EMP100804,Luthfi Hidayat,248479,3,2,5,4,5,2,3,1,3,40,73,74,SI,Steadiness-Influencer,INTJ,,,1,5.789473684210527
EMP100805,Oktavia Pratama,216219,4,4,5,3,5,2,2,1,6,33,22,76,DS,Dominant-Steadiness,ENFP,126.0,22.0,6,4.823529411764706
EMP100806,Dwi Kurniawan,514696,4,1,5,2,1,1,1,3,1,2,68,47,IS,Influencer-Steadiness,INFP,83.0,24.0,2,5.526315789473684
EMP100807,Cahyo Pradana,477470,3,3,1,4,3,3,2,1,6,36,28,40,IC,Influencer-Conscientious,ENTJ,,,9,6.0
EMP100808,Mahendra Firmansyah,231145,2,3,4,3,3,2,2,1,2,114,78,43,DC,Dominant-Conscientious,INTP,107.0,27.0,6,5.833333333333333
EMP100809,Dian Nugroho,902891,2,3,5,3,4,2,2,3,1,69,44,46,SI,Steadiness-Influencer,INTP,95.0,15.0,1,4.833333333333333
EMP100810,Mahendra Tri Permadi,749713,1,3,4,4,4,3,3,2,3,65,81,99,ID,Influencer-Dominant,ESFJ,,,8,5.941176470588236
EMP100811,Tania Aji Ramadhan,354747,4,2,2,3,3,1,1,1,3,49,50,70,IC,Influencer-Conscientious,,113.0,36.0,6,4.8
EMP100812,Lestari Herlambang,547706,4,3,3,6,5,2,2,2,3,63,82,33,CS,Conscientious-Steadiness,INFP,110.0,26.0,3,5.578947368421052
EMP100813,Vania Baskara Utami,777333,3,4,3,2,4,3,3,3,4,26,66,80,SI,Steadiness-Influencer,INFJ,80.0,25.0,3,5.052631578947368
EMP100814,Vania Setiawan,318344,4,3,3,1,4,1,1,2,2,75,84,66,,Conscientious-Steadiness,ENTP,94.0,38.0,5,4.842105263157895
EMP100815,Andi Dharma Saputra,807035,1,1,5,2,5,1,2,4,2,77,60,69,IS,Influencer-Steadiness,ENTJ,135.0,26.0,9,4.333333333333333
EMP100816,Bella Aji Ginting,143050,2,1,1,4,4,3,2,4,5,89,56,64,CI,Conscientious-Influencer,ISTJ,,,5,5.2105263157894735
EMP100817,Oka Handayani,314334,2,1,6,6,4,2,1,4,4,37,85,21,SI,Steadiness-Influencer,ISFJ,140.0,19.0,6,5.388888888888889
EMP100818,Fajar Qolbi Rahmawati,975724,2,4,5,6,1,3,1,2,3,85,83,61,CS,Conscientious-Steadiness,INTP,124.0,29.0,1,4.333333333333333
EMP100819,Prasetyo Kusuma Putra,173085,1,1,6,1,2,1,2,1,6,54,29,87,IC,Influencer-Conscientious,,103.0,25.0,10,5.75
EMP100820,Rizky Pratama,139647,2,4,6,3,3,2,2,1,1,17,83,63,SI,Steadiness-Influencer,ENFP,98.0,14.0,7,4.647058823529412
EMP100821,Kartika Saputra,371346,1,4,1,6,5,3,3,4,5,35,69,59,ID,Influencer-Dominant,INFJ,132.0,36.0,2,4.842105263157895
EMP100822,Maya Lukman,477693,4,4,6,3,2,1,3,2,3,42,50,46,SD,Steadiness-Dominant,ESTP,95.0,28.0,6,5.0
EMP100823,Hana Aji Hidayat,566077,4,2,6,1,2,2,3,4,4,10,43,97,DI,Dominant-Influencer,ESTP,123.0,23.0,1,4.555555555555555
EMP100824,Intan Suharto,139658,3,3,6,3,1,1,3,3,2,54,27,31,DI,Dominant-Influencer,ESFP,127.0,30.0,8,4.2
EMP100825,Yuni Handayani,521141,1,3,6,6,3,2,1,4,1,58,69,99,CI,Conscientious-Influencer,INTJ,135.0,34.0,8,5.555555555555555
EMP100826,Ayu Rachman Subekti,870402,4,2,5,1,5,1,3,1,1,99,93,67,ID,Influencer-Dominant,INTP,125.0,25.0,1,5.2631578947368425
EMP100827,Oktavia Candra Kurniawan,652484,1,4,2,2,2,2,2,3,2,55,35,79,DC,Dominant-Conscientious,ESFP,118.0,13.0,4,4.842105263157895
EMP100828,Umar Hidayat,833986,4,2,5,6,1,1,2,1,2,15,55,37,IS,Influencer-Steadiness,INFJ,92.0,37.0,3,6.157894736842105
EMP100829,Bayu Wibowo,440734,4,2,2,2,1,2,2,4,5,50,93,41,DS,Dominant-Steadiness,INTP,109.0,31.0,2,5.2
EMP100830,Hana Herlambang,341835,4,4,1,5,2,1,3,4,1,13,36,87,DI,Dominant-Influencer,ISFJ,132.0,20.0,8,5.333333333333333
EMP100831,Dwi Iqbal Halim,238220,2,2,1,6,1,3,3,1,1,29,66,46,CS,Conscientious-Steadiness,INFJ,96.0,35.0,8,5.578947368421052
EMP100832,Eko Suharto,801927,4,3,3,4,2,1,1,4,2,58,83,59,CI,Conscientious-Influencer,ESTP,,,3,4.631578947368421
EMP100833,Andi Wijaya,481437,4,2,2,5,2,2,1,4,3,18,52,52,CS,Conscientious-Steadiness,ENTJ,104.0,27.0,9,4.947368421052632
EMP100834,Nadia Rachman Pratomo,597203,3,3,6,5,5,3,3,3,6,16,84,63,SD,Steadiness-Dominant,ESTJ,107.0,31.0,10,5.1875
EMP100835,Nurlita Purnama,556380,1,1,1,5,5,2,2,4,6,52,89,45,,Influencer-Conscientious,ISTJ,,27.0,6,4.555555555555555
EMP100836,Luthfi Simanjuntak,978546,3,1,1,5,3,1,3,4,6,57,60,96,SC,Steadiness-Conscientious,ENFJ,105.0,15.0,10,5.7368421052631575
EMP100837,Nadia Ananda,403863,1,2,1,2,3,2,3,1,4,7,47,45,,Conscientious-Dominant,ISFP,126.0,28.0,8,4.1
EMP100838,Nurlita Permadi,482966,4,3,1,1,3,2,2,4,2,36,73,87,SD,Steadiness-Dominant,ESFJ,135.0,35.0,8,5.15
EMP100839,Yuni Rohman,377570,4,1,2,3,1,3,3,2,2,85,63,21,CS,Conscientious-Steadiness,ESFP,125.0,35.0,7,5.65
EMP100840,Sari Halim Ramadhan,896146,1,1,5,4,4,3,1,1,1,77,20,69,ID,Influencer-Dominant,ENTP,,,6,4.894736842105263
